date,vhc_totalMile,Cumulative capacity,Ambient_Temp,MeanCurrent,Temp_offset,MeanPower,deep_char,FastChgNum,Rohm,Rp,Cp,Target
107,103126,16113.4272222222,27.1,123.387313432836,2.6623134328358,44.0845171641791,29,43,0.0393329394159627,0.0384100783074406,13.8832927176773,94.03256273
108,103307,16319.1497222222,29.3,123.678391959799,5.2211055276382,44.3963105527638,29,44,0.0393402913608162,0.0384172082340375,13.8785848470455,94.02819505
109,103431,16452.6530555555,29.2,104.571348314607,1.1404494382022,38.4724117977528,29,44,0.0393476433056696,0.0384243381606344,13.8738769764136,94.0251706
110,103626,16620.8538888889,27.5,99.1884259259258,1.1851851851852,35.9676421296296,29,44,0.0393549952505231,0.0384314680872313,13.8691691057818,94.02059697
111,103829,16820.0108333333,29.7,77.9014492753623,0.913043478260899,27.4377869565217,29,44,0.0393623471953766,0.0384385980138281,13.86446124,94.01557068
112,103975,17004.4402777778,32.4,126.112804878049,7.0335365853659,44.4586335365854,29,45,0.03936969914023,0.038445727940425,13.8597533645182,94.0122294
113,104110,17159.9852777777,29.9,109.412345679013,5.1069958847737,38.7929119341563,29,45,0.0393770510850835,0.0384528578670219,13.8550454938864,94.00908969
114,104263,17313.1691666666,27.3,111.006896551724,2.0948275862069,40.3095331896552,30,46,0.039384403029937,0.0384599877936187,13.8503376232546,94.00517733
115,104482,17538.5224999999,29.6,141.395714285714,8.002380952,49.9296904761905,30,47,0.0393917549747905,0.0384671177202156,13.8456297526227,93.99977737
116,104658,17744.9255555555,30.3,123.71718061674,7.9295154185022,43.5216140969163,30,48,0.0393991069196439,0.0384742476468125,13.8409218819909,93.99539724
117,104790,17902.7749999999,27.7,109.58025751073,3.6587982832618,39.8453849785408,31,48,0.0394064588644974,0.0384813775734093,13.8362140113591,93.99124684
118,104936,18075.2313888888,27.7,121.088636363636,5.7017045454545,43.6511079545454,31,49,0.0394138108093509,0.0384885075000062,13.8315061407273,93.98766833
119,105102,18241.2416666665,33.8,134.712087912088,8.9532967032967,47.9485461538462,31,50,0.0394211627542043,0.0384956374266031,13.8267982700955,93.98314178
120,105212,18407.0199999998,27,97.4332236842105,2.7088815789474,35.1174944078948,32,50,0.0394285146990578,0.0385027673531999,13.8220903994637,93.9805209
121,105429,18620.2669444442,30.3,157.022480620155,10.7054263565892,54.4670472868217,32,51,0.0394358666439113,0.0385098972797968,13.8173825288318,93.97351162
122,105517,18739.272222222,27.9,124.503409090909,4.59375,44.63474375,32,52,0.0394432185887647,0.0385170272063937,13.81267466,93.97123813
123,105679,18938.4108333331,30.9,98.5288401253918,5.7037617554859,34.499665830721,32,53,0.0394505705336182,0.0385241571329906,13.8079667875682,93.96548579
124,105754,19061.3174999997,27.9,98.6757575757579,5.5075757575758,36.7378424242424,32,53,0.0394579224784717,0.0385312870595874,13.8032589169364,93.96245344
125,105899,19184.8947222219,30.9,104.365027322404,4.7650273224044,37.9591174863388,32,53,0.0394652744233251,0.0385384169861843,13.7985510463045,93.95756421
126,106041,19351.5027777775,30.9,133.59512195122,11.015243902439,46.4622219512195,32,54,0.0394726263681786,0.0385455469127812,13.7938431756727,93.95365968
127,106161,19487.6247222219,25.4,81.9793296089385,0.437150837988799,29.5518662011173,33,54,0.0394799783130321,0.038552676839378,13.7891353050409,93.94768493
128,106374,19708.1211111108,29,139.621637426901,3.9239766081871,49.5407233918129,33,55,0.0394873302578856,0.0385598067659749,13.7844274344091,93.93805268
129,106562,19904.4144444441,26.4,119.769387755102,1.3146258503401,42.8934384353741,34,56,0.039494682202739,0.0385669366925718,13.7797195637773,93.92675075
130,106766,20128.7688888885,28.2,120.938190954774,1.2211055276382,43.6020934673367,34,57,0.0395020341475925,0.0385740666191686,13.7750116931454,93.91390835
131,106976,20340.491944444,28.2,120.833904109589,4.6284246575342,42.9498071917809,34,58,0.039509386092446,0.0385811965457655,13.7703038225136,93.90022077
132,107097,20506.7122222218,33.4,74.1704918032787,0.159836065573799,27.3861032786885,35,58,0.0395167380372994,0.0385883264723624,13.7655959518818,93.89218184
133,107319,20673.2380555552,27,118.283032490975,3.2075812274368,42.4366436823105,36,59,0.0395240899821529,0.0385954563989592,13.76088808,93.88017444
134,107510,20912.8219444441,29.6,138.291981132075,8.9528301886792,48.8377344339623,36,60,0.0395314419270064,0.0386025863255561,13.7561802106182,93.87195128
135,107628,21062.3474999996,33.5,91.7333333333334,2.4722222222222,33.6764987179487,37,60,0.0395387938718599,0.038609716252153,13.7514723399864,93.86841257
136,107826,21227.1741666663,29.6,109.187441860465,3.6627906976744,39.1444953488372,37,60,0.0395461458167133,0.0386168461787499,13.7467644693545,93.8623963
137,107977,21412.6230555552,30.1,139.249189189189,8.7891891891892,49.2677778378379,37,61,0.0395534977615668,0.0386239761053467,13.7420565987227,93.85373597
